Country,Year,Poverty_Headcount
Latvia,2006,0.019456051496
Latvia,2007,0.001123807402
Latvia,2007,0.008321030702
Latvia,2008,0.000838290466
Latvia,2008,0.015865338147
Latvia,2009,0.006433041557
Latvia,2009,0.025985769947
Latvia,2010,0.025962991024
Latvia,2011,0.016572233988
Latvia,2012,0.014388630605
Latvia,2013,0.015389972482
Latvia,2014,0.011159604899
Latvia,2015,0.010333017782
Latvia,2016,0.009612309885
Latvia,2017,0.009826288877
Latvia,2018,0.005591617847
Latvia,2019,0.003374785766
Latvia,2020,0.005121096802
Latvia,2021,0.004906545369
Latvia,2022,0.004241414651
Latvia,2023,0.004440968512
Lebanon,2011,0.000611297583
Lebanon,2022,0.05894135645
Lesotho,1986,0.62817
Lesotho,1994,0.595643564356
Lesotho,2002,0.748583886867
Lesotho,2017,0.418584923481
Liberia,2007,0.610701309741
Liberia,2014,0.317450025732
Liberia,2016,0.33558933768
Lithuania,1993,0.1427
Lithuania,1996,0.0024
Lithuania,1998,0.009789885347
Lithuania,1999,0.012834429304
Lithuania,2000,0.012271613534
Lithuania,2001,0.016344041799
Lithuania,2002,0.013661842694
Lithuania,2003,0.003930066556
Lithuania,2004,0.00404990742
Lithuania,2004,0.039777973428
Lithuania,2005,0.027466924046
Lithuania,2006,0.01849528972
Lithuania,2007,0.016015067661
Lithuania,2008,0.003776818555
Lithuania,2008,0.018110503846
Lithuania,2009,0.027226111585
Lithuania,2010,0.019838555715
Lithuania,2011,0.00890258294
Lithuania,2012,0.010501388132
Lithuania,2013,0.011997246608
Lithuania,2014,0.017161508235
Lithuania,2015,0.010457230471
Lithuania,2016,0.014791507909
Lithuania,2017,0.01167177952
Lithuania,2018,0.009812000955
Lithuania,2019,0.006033842058
Lithuania,2020,0.004728084967
Lithuania,2021,0.003185262305
Lithuania,2022,0.008017551895
Lithuania,2023,0.010979138808
Luxembourg,1985,0.0
Luxembourg,1986,0.0
Luxembourg,1987,0.0
Luxembourg,1988,0.0
Luxembourg,1989,0.0
Luxembourg,1990,0.0
Luxembourg,1991,0.0
Luxembourg,1992,0.0
Luxembourg,1993,0.0
Luxembourg,1994,0.0
Luxembourg,1995,0.0
Luxembourg,1996,0.0
Luxembourg,1997,0.0
Luxembourg,1998,0.0
Luxembourg,1999,0.0
Luxembourg,2000,0.0
Luxembourg,2001,0.0
Luxembourg,2002,0.0
Luxembourg,2003,0.000717466901
Luxembourg,2004,0.000181923313
Luxembourg,2005,0.000412488028
Luxembourg,2006,3.7305125e-05
Luxembourg,2007,0.000219162238
Luxembourg,2008,0.0
Luxembourg,2009,0.00047761885
Luxembourg,2010,0.000328364156
Luxembourg,2011,0.001379186872
Luxembourg,2012,0.000436189462
Luxembourg,2013,0.000891033103
Luxembourg,2014,0.001603865309
Luxembourg,2015,0.003098733507
Luxembourg,2016,0.00117219513
Luxembourg,2017,0.002910417135
Luxembourg,2018,0.003040011044
Luxembourg,2019,0.001011874711
Luxembourg,2020,0.0
Luxembourg,2021,0.000823936052
Luxembourg,2022,0.001043732748
Luxembourg,2023,0.00085137634
Madagascar,1980,0.6173
Madagascar,1993,0.83059162679
Madagascar,1997,0.806699671145
Madagascar,1999,0.785208248423
Madagascar,2001,0.574600755835
Madagascar,2005,0.55312148786
Madagascar,2010,0.652948046725
Madagascar,2012,0.673198089369
Madagascar,2021,0.691726360489
Malawi,1997,0.64561028591
Malawi,2004,0.743958021193
Malawi,2010,0.728859170562
Malawi,2016,0.716524892853
Malawi,2019,0.754382207354
Malaysia,1984,0.06656
Malaysia,1987,0.05856
Malaysia,1989,0.04939
Malaysia,1992,0.05004
Malaysia,1995,0.05233
Malaysia,1997,0.01714
Malaysia,2003,0.031729222379
Malaysia,2006,0.016615137761
Malaysia,2008,0.014825598336
Malaysia,2011,0.003681719961
Malaysia,2013,0.001086721144
Malaysia,2015,0.000522948138
Malaysia,2018,0.000301525585
Malaysia,2021,0.000130829415
Maldives,2002,0.187967085906
Maldives,2009,0.131083172612
Maldives,2016,0.000872521089
Maldives,2019,0.0
Mali,1994,0.893587104969
Mali,2001,0.685516678837
Mali,2006,0.639758663281
Mali,2009,0.633404539317
Mali,2018,0.293824421912
Mali,2021,0.361030773406
Malta,2006,0.005492243193
Malta,2007,0.005275414572
Malta,2008,0.001791750151
Malta,2009,0.004791629887
Malta,2010,0.002585859478
Malta,2011,0.002096036747
Malta,2012,0.001870946874
Malta,2013,0.000296661449
Malta,2014,0.0
Malta,2015,0.000843779646
Malta,2016,0.001135259125
Malta,2017,0.001648641792
Malta,2018,0.001592333903
Malta,2019,0.003046817792
Malta,2020,0.003938395223
Malta,2021,0.001216841738
Malta,2022,0.001100514395
Marshall Islands,2019,0.021009585721
Mauritania,1987,0.507810000001
Mauritania,1993,0.54136
Mauritania,1995,0.317139222529
Mauritania,2000,0.306715555069
Mauritania,2004,0.284806610102
Mauritania,2008,0.192437009725
Mauritania,2014,0.117057048412
Mauritania,2019,0.102215045154
Mauritius,2006,0.011172141168
Mauritius,2012,0.010737178616
Mauritius,2017,0.0054019159
Mexico,1984,0.149545735384
Mexico,1989,0.147746841919
Mexico,1992,0.133212292709
Mexico,1994,0.136476976558
Mexico,1996,0.216943760405
Mexico,1998,0.218923399426
Mexico,2000,0.163460306416
Mexico,2002,0.128046232782
Mexico,2004,0.110482372643
Mexico,2005,0.116611906348
Mexico,2006,0.090430039524
Mexico,2008,0.100833769973
Mexico,2010,0.084090825718
Mexico,2012,0.072911413935
Mexico,2014,0.071985233883
Mexico,2016,0.044368929463
Mexico,2018,0.038940405356
Mexico,2020,0.042560345988
Mexico,2022,0.023303961168
Moldova,1997,0.190971900183
Moldova,1998,0.319057206099
Moldova,1999,0.439749633032
Moldova,2000,0.409976389388
Moldova,2001,0.321912013335
Moldova,2002,0.199295496267
Moldova,2003,0.100319957947
Moldova,2004,0.115521861924
Moldova,2005,0.165806636939
Moldova,2006,0.034036539905
Moldova,2007,0.015820828984
Moldova,2008,0.01697119453
Moldova,2009,0.014702771779
Moldova,2010,0.008351475638
Moldova,2011,0.004649462959
Moldova,2012,0.005213617229
Moldova,2013,0.001476050052
Moldova,2014,4.9855869e-05
Moldova,2015,0.000549451418
Moldova,2016,0.001648900353
Moldova,2017,0.00061244411
Moldova,2018,0.000182387232
Moldova,2019,0.000286451386
Moldova,2020,0.000160785597
Moldova,2021,0.001646478225
Moldova,2022,0.000395530631
Moldova,2023,0.001292223982
Mongolia,1995,0.22109
Mongolia,1998,0.39663
Mongolia,2002,0.186725438598
Mongolia,2007,0.040001598969
Mongolia,2010,0.034940599709
Mongolia,2011,0.021910548541
Mongolia,2012,0.010826794107
Mongolia,2014,0.007806010385
Mongolia,2016,0.019383698359
Mongolia,2018,0.016911339124
Mongolia,2022,0.004398250922
Montenegro,2005,0.0039396748
Montenegro,2006,0.003944173892
Montenegro,2007,0.004039224729
Montenegro,2008,0.003104461856
Montenegro,2009,0.0
Montenegro,2010,0.0
Montenegro,2011,0.003603862413
Montenegro,2012,0.015018683275
Montenegro,2012,0.056017287149
Montenegro,2013,0.019345747528
Montenegro,2013,0.051655702465
Montenegro,2014,0.0
Montenegro,2014,0.038606948414
Montenegro,2015,0.036147054783
Montenegro,2016,0.033178471509
Montenegro,2017,0.04646662546
Montenegro,2018,0.039086416215
Montenegro,2019,0.024932585064
Montenegro,2020,0.022432581106
Montenegro,2021,0.024937990038
Morocco,1984,0.22367
Morocco,1990,0.112476254302
Morocco,1998,0.174938313173
Morocco,2000,0.167940820247
Morocco,2006,0.093740687898
Morocco,2013,0.036758678648
Mozambique,1996,0.876932026055
Mozambique,2002,0.875660777713
Mozambique,2008,0.811276299236
Mozambique,2014,0.743877980112
Mozambique,2019,0.816315922493
Mozambique,2022,0.813613743076
Myanmar,2015,0.18240698435
Myanmar,2017,0.102662284196
Namibia,1993,0.60281
Namibia,2003,0.476091305648
Namibia,2009,0.3859012185
Namibia,2015,0.228630620491
Nauru,2012,0.097185744739
Nepal,1984,0.82748
Nepal,1995,0.707459022732
Nepal,2003,0.556762344043
Nepal,2010,0.215044144628
Nepal,2022,0.024363144871
Netherlands,1983,0.007488262625
Netherlands,1987,0.004515769827
Netherlands,1990,0.012011950479
Netherlands,1993,0.014749865107
Netherlands,1999,0.002028983038
Netherlands,2004,0.003407583693
Netherlands,2005,0.001483200411
Netherlands,2006,0.000457928556
Netherlands,2007,0.00028631331
Netherlands,2008,0.001744469162
Netherlands,2009,0.002281701458
Netherlands,2010,0.000474389074
Netherlands,2011,0.001394508364
Netherlands,2012,0.000758421921
Netherlands,2013,0.000908140786
Netherlands,2014,0.001491274875
Netherlands,2015,0.000682568979
Netherlands,2016,0.000576937575
Netherlands,2017,0.002060889317
Netherlands,2018,0.001121384612
Netherlands,2019,0.000957287046
Netherlands,2020,0.000407975649
Netherlands,2021,0.000972631159
Nicaragua,1993,0.318661734444
Nicaragua,1993,0.471358701338
Nicaragua,1998,0.279610127165
Nicaragua,1998,0.347462869254
Nicaragua,2001,0.294320736289
Nicaragua,2001,0.263100563806
Nicaragua,2005,0.275997650053
Nicaragua,2005,0.164979666408
Nicaragua,2009,0.139141045026
Nicaragua,2014,0.065703775874
Niger,1992,0.88037
Niger,1994,0.889124789544
Niger,2005,0.838485243956
Niger,2007,0.829274522844
Niger,2011,0.688409345627
Niger,2014,0.603037450938
Niger,2018,0.590125005233
Niger,2021,0.604898715199
Nigeria,1985,0.51056
Nigeria,1992,0.551652248288
Nigeria,1996,0.60907909275
Nigeria,2003,0.510969586119
Nigeria,2010,0.384850600522
Nigeria,2012,0.37443412513
Nigeria,2015,0.357665800165
Nigeria,2018,0.341929050051
Nigeria,2022,0.418195490987
North Macedonia,1998,0.03295
North Macedonia,2000,0.116767612317
North Macedonia,2002,0.030208148481
North Macedonia,2003,0.027602360806
North Macedonia,2004,0.013889292592
North Macedonia,2005,0.031495900149
North Macedonia,2006,0.046259259205
North Macedonia,2008,0.014036606989
North Macedonia,2009,0.121209888717
North Macedonia,2010,0.128177794132
North Macedonia,2011,0.109329249487
North Macedonia,2012,0.09110046814
North Macedonia,2013,0.073808967403
North Macedonia,2014,0.064440371872
North Macedonia,2015,0.070044909684
North Macedonia,2016,0.056886808119
North Macedonia,2017,0.056397274187
North Macedonia,2018,0.042799747488
North Macedonia,2019,0.039403511255
Norway,1979,0.002275212226
Norway,1986,0.00244875933
Norway,1991,0.004752488513
Norway,1995,0.00491034531
Norway,2000,0.002350818294
Norway,2003,0.002188037356
Norway,2004,0.002948629478
Norway,2005,0.002120723383
Norway,2006,0.001645022341
Norway,2007,0.00154343336
Norway,2008,0.002401510183
Norway,2009,0.000869477228
Norway,2010,0.00150988138
Norway,2011,0.001284999812
Norway,2012,0.001271743145
Norway,2013,0.001649020846
Norway,2014,0.001129212288
Norway,2015,0.001700492323
Norway,2016,0.002806733074
Norway,2017,0.002916524749
Norway,2018,0.002818009174
Norway,2019,0.001904272392
Norway,2020,0.002949580434
Norway,2021,0.001702402409
Norway,2022,0.002946596378
Norway,2023,0.001970593094
Pakistan,1987,0.806259401884
Pakistan,1990,0.7946474019
Pakistan,1996,0.453188828538
Pakistan,1998,0.502841357223
Pakistan,2001,0.56245185509
Pakistan,2004,0.40866104855
Pakistan,2005,0.408080908287
Pakistan,2007,0.348679479928
Pakistan,2010,0.266555974112
Pakistan,2011,0.259335219565
Pakistan,2013,0.212463761238
Pakistan,2015,0.169114578676
Pakistan,2018,0.16516171077
Panama,1979,0.15648
Panama,1989,0.297725159362
Panama,1991,0.271231241789
Panama,1995,0.211166767197
Panama,1997,0.19907796628
Panama,1998,0.197690384661
Panama,1999,0.17715579036
Panama,2000,0.163451010897
Panama,2001,0.207842021405
Panama,2002,0.172103534502
Panama,2003,0.167966294292
Panama,2004,0.155436704122
Panama,2005,0.145420240538
Panama,2006,0.157188898264
Panama,2007,0.129721487444
Panama,2008,0.090016612491
Panama,2009,0.066456665702
Panama,2010,0.076586060553
Panama,2011,0.060812228162
Panama,2012,0.074382822676
Panama,2013,0.059178907333
Panama,2014,0.063799582269
Panama,2015,0.047844740078
Panama,2016,0.04798022065
Panama,2017,0.04276577763
Panama,2018,0.037465032429
Panama,2019,0.029157352033
Panama,2021,0.033005018443
Panama,2023,0.037323698345
Panama,2024,0.031258316921
Papua New Guinea,1996,0.628041527824
Papua New Guinea,2009,0.522102878901
Paraguay,1990,0.025467464473
Paraguay,1995,0.183046628594
Paraguay,1997,0.149084375671
Paraguay,1999,0.150358441294
Paraguay,2001,0.134704573279
Paraguay,2002,0.19587046426
Paraguay,2003,0.13827893121
Paraguay,2004,0.107189310196
Paraguay,2005,0.100523308931
Paraguay,2006,0.140768435871
Paraguay,2007,0.125611739402
Paraguay,2008,0.079131570635
Paraguay,2009,0.091290169035
Paraguay,2010,0.093821841696
Paraguay,2011,0.089433260682
Paraguay,2012,0.064378379831
Paraguay,2013,0.041128510136
Paraguay,2014,0.042667899165
Paraguay,2015,0.042111597178
Paraguay,2016,0.04169227333
Paraguay,2017,0.023750721313
Paraguay,2018,0.03072910116
Paraguay,2019,0.024438963139
Paraguay,2020,0.025551214611
Paraguay,2021,0.018594976834
Paraguay,2022,0.032322620491
Paraguay,2023,0.023929316712
Paraguay,2024,0.021053328962
Peru,1985,0.062381430644
Peru,1994,0.257178661981
Peru,1997,0.26864558965
Peru,1998,0.257141598519
Peru,1999,0.262962397596
Peru,2000,0.255416148461
Peru,2001,0.273970749295
Peru,2002,0.24392581283
Peru,2003,0.224567285876
Peru,2004,0.235481954431
Peru,2005,0.253752090871
Peru,2006,0.218472563142
Peru,2007,0.188933118838
Peru,2008,0.158089087027
Peru,2009,0.136733008416
Peru,2010,0.112005626102
Peru,2011,0.103399259619
Peru,2012,0.095272385818
Peru,2013,0.086165627147
Peru,2014,0.079933110944
Peru,2015,0.079580616693
Peru,2016,0.074693276325
Peru,2017,0.073140624538
Peru,2018,0.060752500912
Peru,2019,0.054192518229
Peru,2020,0.103081566237
Peru,2021,0.051898446463
Peru,2022,0.048408239443
Peru,2023,0.058787387203
Peru,2024,0.051405638887
Philippines,1985,0.43339
Philippines,1988,0.409994494711
Philippines,1991,0.40636
Philippines,1994,0.38753
Philippines,1997,0.307283307969
Philippines,2000,0.28786371825
Philippines,2000,0.258570376562
Philippines,2003,0.262573005678
Philippines,2003,0.243295946121
Philippines,2006,0.278577877399
Philippines,2006,0.261178839152
Philippines,2009,0.234382544878
Philippines,2009,0.219552130571
Philippines,2012,0.2493752542
Philippines,2012,0.213461667966
Philippines,2015,0.189388509196
Philippines,2015,0.146330811315
Philippines,2018,0.134098794861
Philippines,2018,0.082813708301
Philippines,2021,0.156957445487
Philippines,2021,0.08056821303
Philippines,2023,0.115317326925
Philippines,2023,0.053248993184
Poland,1985,0.0
Poland,1986,0.004912137255
Poland,1987,0.0
Poland,1989,0.0
Poland,1992,0.002236115661
Poland,1993,0.0
Poland,1995,0.024977704962
Poland,1996,0.09014
Poland,1998,0.00183816071
Poland,1999,0.002126553656
Poland,1999,0.009951282615
Poland,2000,0.00342309774
Poland,2001,0.003975789515
Poland,2002,0.003351771622
Poland,2003,0.002204800682
Poland,2004,0.003099922253
Poland,2004,0.028489119252
Poland,2005,0.004771654073
Poland,2005,0.013787447153
Poland,2006,0.00224450635
Poland,2006,0.009311711573
Poland,2007,0.001444322396
Poland,2007,0.005808548637
Poland,2008,0.000821646947
Poland,2008,0.003225994519
Poland,2009,0.000874402203
Poland,2009,0.005511034293
Poland,2010,0.000543325027
Poland,2010,0.005707803565
Poland,2011,0.000646293836
Poland,2011,0.005596259203
Poland,2012,0.000661500961
Poland,2012,0.004273663051
Poland,2013,0.000215772542
Poland,2013,0.005683810224
Poland,2014,0.000327984782
Poland,2014,0.005662562488
Poland,2015,0.000187317921
Poland,2015,0.005236506634
Poland,2016,8.4544776e-05
Poland,2016,0.003610555192
Poland,2017,0.000130779066
Poland,2017,0.004231835374
Poland,2018,8.4614631e-05
Poland,2018,0.003060127366
Poland,2019,0.000143858546
Poland,2019,0.001024608669
Poland,2020,0.001890684891
Poland,2021,0.001142950259
Poland,2022,0.003239148857
Poland,2023,0.002441274355
Portugal,2003,0.010826147023
Portugal,2004,0.006648847073
Portugal,2005,0.007043591502
Portugal,2006,0.001753897214
Portugal,2007,0.00614497145
Portugal,2008,0.00347877975
Portugal,2009,0.001703439966
Portugal,2010,0.002196749956
Portugal,2011,0.00623575537
Portugal,2012,0.008823910783
Portugal,2013,0.010437044481
Portugal,2014,0.007766962345
Portugal,2015,0.007302582403
Portugal,2016,0.004100628641
Portugal,2017,0.004408294107
Portugal,2018,0.003823885881
Portugal,2019,0.001849147054
Portugal,2020,0.006367834646
Portugal,2021,0.00327434202
Portugal,2022,0.00224745072
Portugal,2023,0.004132632585
Qatar,2017,0.0
Romania,1989,0.0
Romania,1992,0.0
Romania,1994,0.18412
Romania,1995,0.034967882245
Romania,1997,0.042488422906
Romania,1998,0.035570662365
Romania,1999,0.109472138457
Romania,2000,0.118997743227
Romania,2001,0.095156360568
Romania,2002,0.090992076061
Romania,2003,0.070085743761
Romania,2004,0.05251617443
Romania,2005,0.041573018125
Romania,2006,0.041018671652
Romania,2006,0.110750247042
Romania,2007,0.027552964092
Romania,2007,0.081432666998
Romania,2008,0.01201964301
Romania,2008,0.060456829442
Romania,2009,0.008440147186
Romania,2009,0.053453257054
Romania,2010,0.012441961921
Romania,2010,0.062912441155
Romania,2011,0.009427035183
Romania,2011,0.07117063306
Romania,2012,0.009064757847
Romania,2012,0.0836819111
Romania,2013,0.009686848186
Romania,2013,0.087443130727
Romania,2014,0.088859229339
Romania,2015,0.075997445271
Romania,2016,0.0
Romania,2016,0.052223630833
Romania,2017,0.048952637057
Romania,2018,0.0
Romania,2018,0.037382540487
Romania,2019,0.0
Romania,2019,0.030924562787
Romania,2020,0.0
Romania,2020,0.024292544691
Romania,2021,0.0
Romania,2021,0.020289816888
Romania,2022,0.014528088604
Romania,2023,0.007001521502
Rwanda,2000,0.823138299843
Rwanda,2005,0.741606109001
Rwanda,2010,0.701623254235
Rwanda,2013,0.652409959218
Rwanda,2016,0.638438186686
Rwanda,2023,0.385504912143
Samoa,2002,0.058880903199
Samoa,2008,0.037428566214
Samoa,2013,0.04458563722
Senegal,1991,0.77326
Senegal,1994,0.72205
Senegal,2001,0.638954739759
Senegal,2005,0.535722245806
Senegal,2011,0.532875211498
Senegal,2018,0.191496989358
Senegal,2021,0.178874715861
Serbia,2002,0.004229090853
Serbia,2003,0.008549826774
Serbia,2004,0.012327885971
Serbia,2005,0.016416659415
Serbia,2006,0.009439948558
Serbia,2007,0.006294722516
Serbia,2008,0.002885628534
Serbia,2009,0.006014688628
Serbia,2010,0.003454119161
Serbia,2012,0.071459499111
Serbia,2013,0.006654017139
Serbia,2013,0.078345844967
Serbia,2014,0.088788544658
Serbia,2015,0.002229794125
Serbia,2015,0.084099020672
Serbia,2016,0.080929606811
Serbia,2017,0.066460146674
Serbia,2018,0.001304488636
Serbia,2018,0.041540095405
Serbia,2019,0.002373391597
Serbia,2019,0.027242730635
Serbia,2020,0.020365921819
Serbia,2021,0.01696320841
Serbia,2022,0.020390720141
Seychelles,1999,0.017591750076
Seychelles,2006,0.006121243629
Seychelles,2013,0.015764601914
Seychelles,2018,0.00673632911
Sierra Leone,2003,0.723543544631
Sierra Leone,2011,0.536975780854
Sierra Leone,2018,0.414851997056
Slovenia,1987,0.0
Slovenia,1993,0.0
Slovenia,1997,0.00231496297
Slovenia,1998,0.0
Slovenia,1999,0.002472071247
Slovenia,2002,0.000530250736
Slovenia,2003,0.0
Slovenia,2004,0.001131541156
Slovenia,2005,0.0012446742
Slovenia,2006,0.000789556512
Slovenia,2007,0.000353816195
Slovenia,2008,0.0
Slovenia,2009,0.000160372448
Slovenia,2010,9.1577446e-05
Slovenia,2011,0.0
Slovenia,2012,0.000262544466
Slovenia,2013,0.00021756855
Slovenia,2014,0.0
Slovenia,2015,4.8529581e-05
Slovenia,2016,0.0
Slovenia,2017,0.0
Slovenia,2018,0.0
Slovenia,2019,0.0
Slovenia,2020,0.0
Slovenia,2021,0.0
Slovenia,2022,0.0
Slovenia,2023,0.0
Solomon Islands,2005,0.621873623498
Solomon Islands,2012,0.403014878259
South Africa,1993,0.44618
South Africa,2000,0.4791
South Africa,2005,0.421128431596
South Africa,2008,0.302781100575
South Africa,2010,0.295396166574
South Africa,2014,0.312106044238
South Sudan,2009,0.44877140193
South Sudan,2016,0.765026430675
Spain,1980,0.007451286586
Spain,1985,0.004568684022
Spain,1990,0.004944265028
Spain,1993,0.014910033976
Spain,1994,0.012453302787
Spain,1995,0.014823423858
Spain,1996,0.014911163945
Spain,1997,0.009859978332
Spain,1998,0.00952704521
Spain,1999,0.007201180078
Spain,2000,0.00912691419
Spain,2003,0.009082441475
Spain,2004,0.010159494984
Spain,2005,0.008567684202
Spain,2006,0.008842268043
Spain,2007,0.005590894154
Spain,2008,0.005587315502
Spain,2009,0.008649964723
Spain,2010,0.00749513749
Spain,2011,0.012902318509
Spain,2012,0.010190788702
Spain,2013,0.013091050184
Spain,2014,0.009475360074
Spain,2015,0.010543920173
Spain,2016,0.012991790096
Spain,2017,0.008333411086
Spain,2018,0.009773517801
Spain,2019,0.008941992474
Spain,2020,0.010968449778
Spain,2021,0.006577910223
Spain,2022,0.007852282438
Spain,2023,0.00813408364
Sri Lanka,1985,0.28247
Sri Lanka,1990,0.233715975868
Sri Lanka,1995,0.230322145382
Sri Lanka,2002,0.207079868442
Sri Lanka,2006,0.121606778711
Sri Lanka,2009,0.07806097784
Sri Lanka,2012,0.063621182306
Sri Lanka,2016,0.038126644418
Sri Lanka,2019,0.027054540566
Sudan,2009,0.130892984012
Sudan,2014,0.100999562123
Suriname,2022,0.021780425609
Sweden,1975,0.004989867083
Sweden,1981,0.004988672371
Sweden,1987,0.00246255298
Sweden,1992,0.002435131992
Sweden,1995,0.004999895809
Sweden,2000,0.002495684207
Sweden,2001,0.002486778086
Sweden,2002,0.0
Sweden,2003,0.003536416165
Sweden,2004,0.004543750516
Sweden,2005,0.011382971392
Sweden,2006,0.004128701786
Sweden,2007,0.004573916474
Sweden,2008,0.006590727644
Sweden,2009,0.005270562771
Sweden,2010,0.006387345702
Sweden,2011,0.006580606748
Sweden,2012,0.004747487906
Sweden,2013,0.006508714427
Sweden,2014,0.005263103806
Sweden,2015,0.006491912485
Sweden,2016,0.004226093196
Sweden,2017,0.002654955971
Sweden,2018,0.008583863997
Sweden,2019,0.00360092973
Sweden,2020,0.00451247616
Sweden,2021,0.006434689708
Sweden,2022,0.012714952737
Sweden,2023,0.008379480769
Switzerland,1982,0.006974070746
Switzerland,1992,0.007259761024
Switzerland,2000,0.002408946309
Switzerland,2002,0.0
Switzerland,2004,0.002388521178
Switzerland,2006,0.000760772746
Switzerland,2007,0.000708954771
Switzerland,2008,0.000783518215
Switzerland,2009,0.000380577311
Switzerland,2010,0.000712503803
Switzerland,2011,0.000105143741
Switzerland,2012,8.9654953e-05
Switzerland,2013,0.000421837433
Switzerland,2014,0.000327680639
Switzerland,2015,0.000305425563
Switzerland,2016,0.000449190093
Switzerland,2017,0.00021825939
Switzerland,2018,0.000352593844
Switzerland,2019,0.000173868469
Switzerland,2020,0.00070526656
Switzerland,2021,0.0003814099
Switzerland,2022,0.002086946794
Tajikistan,1999,0.794360581031
Tajikistan,2003,0.56009244392
Tajikistan,2004,0.371560894656
Tajikistan,2007,0.241907746559
Tajikistan,2009,0.157076846713
Tajikistan,2015,0.133302542305
Tajikistan,2021,0.090671495255
Tajikistan,2022,0.08852835639
Tajikistan,2023,0.072912759737
Tajikistan,2024,0.0613354089
Tanzania,1991,0.734561966381
Tanzania,2000,0.869373639817
Tanzania,2007,0.6187517799
Tanzania,2011,0.515324519809
Tanzania,2018,0.513468689293
Thailand,1981,0.30999
Thailand,1988,0.26707
Thailand,1990,0.21051671979
Thailand,1992,0.162147315934
Thailand,1994,0.092499864249
Thailand,1996,0.064248151487
Thailand,1998,0.057169535428
Thailand,1999,0.083206300214
Thailand,2000,0.084323625059
Thailand,2002,0.046585167351
Thailand,2004,0.030930886939
Thailand,2006,0.02219007818
Thailand,2007,0.012836677541
Thailand,2008,0.009915566227
Thailand,2009,0.007856127131
Thailand,2010,0.007086166622
Thailand,2011,0.00303106052
Thailand,2012,0.00387832461
Thailand,2013,0.002126150413
Thailand,2014,0.00228820297
Thailand,2015,0.001318817974
Thailand,2016,0.001378377152
Thailand,2017,0.001001059096
Thailand,2018,0.001064360336
Thailand,2019,0.001346336055
Thailand,2020,0.00063043409
Thailand,2021,0.000286008266
Thailand,2022,0.000202693647
Thailand,2023,4.842255e-05
Timor-Leste,2001,0.557062857593
Timor-Leste,2007,0.601259249847
Timor-Leste,2014,0.439356075407
Togo,2006,0.672224386036
Togo,2011,0.65212771064
Togo,2015,0.614655900386
Togo,2018,0.351255963263
Togo,2021,0.344180057867
Tonga,2000,0.045745198514
Tonga,2009,0.036400872569
Tonga,2015,0.039901592663
Tonga,2021,0.004088190333
Trinidad and Tobago,1988,0.00586
Trinidad and Tobago,1992,0.03238
Tunisia,1985,0.21607
Tunisia,1990,0.16295
Tunisia,1995,0.17357
Tunisia,2000,0.10512
Tunisia,2005,0.059001073024
Tunisia,2010,0.031289333192
Tunisia,2015,0.006576976551
Tunisia,2021,0.006540433363
Turkmenistan,1998,0.350758575198
Tuvalu,2010,0.089907876125
Uganda,1989,0.7277
Uganda,1992,0.798879327604
Uganda,1996,0.785472057382
Uganda,1999,0.806072905121
Uganda,2002,0.785756108166
Uganda,2005,0.724035954089
Uganda,2009,0.635498753956
Uganda,2012,0.561621117016
Uganda,2016,0.601053165622
Uganda,2019,0.597843749033
Ukraine,1992,0.080741871811
Ukraine,1993,0.051116378651
Ukraine,1995,0.14498
Ukraine,1996,0.152387766053
Ukraine,1999,0.24838
Ukraine,2002,0.062564627357
Ukraine,2003,0.032376095753
Ukraine,2004,0.027920779304
Ukraine,2005,0.011141378552
Ukraine,2006,0.006670841569
Ukraine,2007,0.004617693578
Ukraine,2008,0.001272871657
Ukraine,2009,0.003170226509
Ukraine,2010,0.001337386543
Ukraine,2011,0.000709468116
Ukraine,2012,0.001367842616
Ukraine,2013,0.000529620481
Ukraine,2014,0.000263859841
Ukraine,2015,0.002730813708
Ukraine,2016,0.002490740467
Ukraine,2017,0.000833042103
Ukraine,2018,0.002360951613
Ukraine,2019,0.001800775039
Ukraine,2020,0.000337677518
United Arab Emirates,2013,0.0
United Arab Emirates,2018,0.0
United Kingdom,1968,0.002227999797
United Kingdom,1969,0.0024375852
United Kingdom,1970,0.002344352874
United Kingdom,1971,0.0
United Kingdom,1972,0.00230067431
United Kingdom,1973,0.0
United Kingdom,1974,0.002383688729
United Kingdom,1975,0.002368476201
United Kingdom,1976,0.0
United Kingdom,1977,0.002446809181
United Kingdom,1978,0.0
United Kingdom,1979,0.0
United Kingdom,1980,0.0
United Kingdom,1981,0.0
United Kingdom,1982,0.002359740027
United Kingdom,1983,0.0
United Kingdom,1984,0.002477439233
United Kingdom,1985,0.002179448964
United Kingdom,1986,0.002466789957
United Kingdom,1987,0.0
United Kingdom,1988,0.002267002421
United Kingdom,1989,0.002318226134
United Kingdom,1990,0.002188472475
United Kingdom,1991,0.002262572311
United Kingdom,1992,0.002400857305
United Kingdom,1993,0.002411700052
United Kingdom,1994,0.00246627261
United Kingdom,1995,0.002471414099
United Kingdom,1996,0.00246367195
United Kingdom,1997,0.002472511323
United Kingdom,1998,0.002455574416
United Kingdom,1999,0.002485318905
United Kingdom,2000,0.002488853831
United Kingdom,2001,0.002479308367
United Kingdom,2002,0.002494057609
United Kingdom,2003,0.002498727279
United Kingdom,2004,0.002497664215
United Kingdom,2005,0.002466498068
